month,term,value
2017-08-01,Eating disorder,12.74
2017-09-01,Eating disorder,5.2
2017-10-01,Eating disorder,24.78
2017-11-01,Eating disorder,12.45
2017-12-01,Eating disorder,17.68
2018-01-01,Eating disorder,20.94
2018-02-01,Eating disorder,10.24
2018-03-01,Eating disorder,13.97
2018-04-01,Eating disorder,24.0
2018-05-01,Eating disorder,14.27
2018-06-01,Eating disorder,24.12
2018-07-01,Eating disorder,16.66
2018-08-01,Eating disorder,16.37
2018-09-01,Eating disorder,9.52
2018-10-01,Eating disorder,16.11
2018-11-01,Eating disorder,14.16
2018-12-01,Eating disorder,14.34
2019-01-01,Eating disorder,4.58
2019-02-01,Eating disorder,17.33
2019-03-01,Eating disorder,27.24
2019-04-01,Eating disorder,16.6
2019-05-01,Eating disorder,11.12
2019-06-01,Eating disorder,13.91
2019-07-01,Eating disorder,27.06
2019-08-01,Eating disorder,13.45
2019-09-01,Eating disorder,15.65
2019-10-01,Eating disorder,6.29
2019-11-01,Eating disorder,17.47
2019-12-01,Eating disorder,8.65
2020-01-01,Eating disorder,8.24
2020-02-01,Eating disorder,12.65
2020-03-01,Eating disorder,20.36
2020-04-01,Eating disorder,20.52
2020-05-01,Eating disorder,18.49
2020-06-01,Eating disorder,13.5
2020-07-01,Eating disorder,21.7
2020-08-01,Eating disorder,27.63
2020-09-01,Eating disorder,30.79
2020-10-01,Eating disorder,17.94
2020-11-01,Eating disorder,36.79
2020-12-01,Eating disorder,22.69
2021-01-01,Eating disorder,14.09
2021-02-01,Eating disorder,42.05
2021-03-01,Eating disorder,37.01
2021-04-01,Eating disorder,41.23
2021-05-01,Eating disorder,100.0
2015-01-01,Flint Michigan,0.0
2015-02-01,Flint Michigan,0.0
2015-03-01,Flint Michigan,0.0
2015-04-01,Flint Michigan,0.0
2015-05-01,Flint Michigan,0.0
2015-06-01,Flint Michigan,0.0
2015-07-01,Flint Michigan,0.0
2015-08-01,Flint Michigan,0.0
2015-09-01,Flint Michigan,0.0
2015-10-01,Flint Michigan,0.0
2015-11-01,Flint Michigan,0.0
2015-12-01,Flint Michigan,0.0
2016-01-01,Flint Michigan,100.0
2016-02-01,Flint Michigan,97.24
2016-03-01,Flint Michigan,49.2
2016-04-01,Flint Michigan,0.0
2016-05-01,Flint Michigan,0.0
2016-06-01,Flint Michigan,0.0
2016-07-01,Flint Michigan,13.34
2016-08-01,Flint Michigan,0.0
2016-09-01,Flint Michigan,13.16
2016-10-01,Flint Michigan,12.58
2016-11-01,Flint Michigan,50.7
2016-12-01,Flint Michigan,6.13
2017-01-01,Flint Michigan,23.21
2017-02-01,Flint Michigan,6.2
2017-03-01,Flint Michigan,11.13
2017-04-01,Flint Michigan,11.87
2017-05-01,Flint Michigan,5.91
2017-06-01,Flint Michigan,0.0
2017-07-01,Flint Michigan,0.0
2017-08-01,Flint Michigan,0.0
2017-09-01,Flint Michigan,6.02
2017-10-01,Flint Michigan,5.74
2017-11-01,Flint Michigan,5.77
2017-12-01,Flint Michigan,0.0
2018-01-01,Flint Michigan,5.39
2018-02-01,Flint Michigan,5.93
2018-03-01,Flint Michigan,5.39
2018-04-01,Flint Michigan,5.56
2018-05-01,Flint Michigan,16.53
2018-06-01,Flint Michigan,0.0
2018-07-01,Flint Michigan,5.52
2018-08-01,Flint Michigan,10.84
2018-09-01,Flint Michigan,5.51
2018-10-01,Flint Michigan,0.0
2018-11-01,Flint Michigan,10.93
2018-12-01,Flint Michigan,5.54
2019-01-01,Flint Michigan,0.0
2019-02-01,Flint Michigan,5.74
2019-03-01,Flint Michigan,0.0
2019-04-01,Flint Michigan,10.99
2019-05-01,Flint Michigan,0.0
2019-06-01,Flint Michigan,0.0
2019-07-01,Flint Michigan,0.0
2019-08-01,Flint Michigan,10.39
2019-09-01,Flint Michigan,0.0
2019-10-01,Flint Michigan,0.0
2019-11-01,Flint Michigan,0.0
2019-12-01,Flint Michigan,0.0
2020-01-01,Flint Michigan,0.0
2020-02-01,Flint Michigan,0.0
2020-03-01,Flint Michigan,0.0
2020-04-01,Flint Michigan,0.0
2020-05-01,Flint Michigan,8.57
2020-06-01,Flint Michigan,4.47
2020-07-01,Flint Michigan,0.0
2020-08-01,Flint Michigan,0.0
2020-09-01,Flint Michigan,0.0
2020-10-01,Flint Michigan,9.24
2020-11-01,Flint Michigan,4.74
2020-12-01,Flint Michigan,0.0
2021-01-01,Flint Michigan,0.0
2021-02-01,Flint Michigan,0.0
2021-03-01,Flint Michigan,0.0
2021-04-01,Flint Michigan,0.0
2021-05-01,Flint Michigan,0.0
2015-01-01,Flood,4.45
2015-02-01,Flood,0.0
2015-03-01,Flood,2.17
2015-04-01,Flood,0.0
2015-05-01,Flood,8.7
2015-06-01,Flood,4.44
2015-07-01,Flood,2.17
2015-08-01,Flood,6.46
2015-09-01,Flood,4.2
2015-10-01,Flood,19.93
2015-11-01,Flood,4.1
2015-12-01,Flood,47.29
2016-01-01,Flood,2.1
2016-02-01,Flood,2.18
2016-03-01,Flood,0.0
2016-04-01,Flood,10.62
2016-05-01,Flood,4.17
2016-06-01,Flood,17.41
2016-07-01,Flood,0.0
2016-08-01,Flood,100.0
2016-09-01,Flood,4.42
2016-10-01,Flood,8.46
2016-11-01,Flood,2.13
2016-12-01,Flood,0.0
2017-01-01,Flood,7.8
2017-02-01,Flood,4.17
2017-03-01,Flood,3.74
2017-04-01,Flood,3.99
2017-05-01,Flood,9.93
2017-06-01,Flood,0.0
2017-07-01,Flood,6.25
2017-08-01,Flood,87.29
2017-09-01,Flood,26.29
2017-10-01,Flood,0.0
2017-11-01,Flood,0.0
2017-12-01,Flood,1.97
2018-01-01,Flood,3.62
2018-02-01,Flood,1.99
2018-03-01,Flood,3.63
2018-04-01,Flood,1.87
2018-05-01,Flood,5.55
2018-06-01,Flood,1.88
2018-07-01,Flood,5.56
2018-08-01,Flood,54.63
2018-09-01,Flood,7.41
2018-10-01,Flood,3.58
2018-11-01,Flood,5.51
2018-12-01,Flood,0.0
2019-01-01,Flood,1.78
2019-02-01,Flood,1.93
2019-03-01,Flood,19.44
2019-04-01,Flood,9.23
2019-05-01,Flood,8.66
2019-06-01,Flood,3.61
2019-07-01,Flood,7.02
2019-08-01,Flood,12.22
2019-09-01,Flood,3.48
2019-10-01,Flood,9.8
2019-11-01,Flood,6.8
2019-12-01,Flood,5.05
2020-01-01,Flood,0.0
2020-02-01,Flood,6.57
2020-03-01,Flood,2.88
2020-04-01,Flood,4.36
2020-05-01,Flood,2.88
2020-06-01,Flood,3.0
2020-07-01,Flood,3.07
2020-08-01,Flood,6.15
2020-09-01,Flood,3.0
2020-10-01,Flood,3.1
2020-11-01,Flood,6.36
2020-12-01,Flood,3.21
2021-01-01,Flood,6.27
2021-02-01,Flood,5.17
2021-03-01,Flood,3.03
2021-04-01,Flood,0.0
2021-05-01,Flood,0.0
2015-01-01,Fort McMurray,0.0
2015-02-01,Fort McMurray,0.0
2015-03-01,Fort McMurray,0.0
2015-04-01,Fort McMurray,0.0
2015-05-01,Fort McMurray,0.0
2015-06-01,Fort McMurray,0.0
2015-07-01,Fort McMurray,0.0
2015-08-01,Fort McMurray,0.0
2015-09-01,Fort McMurray,0.0
2015-10-01,Fort McMurray,0.0
2015-11-01,Fort McMurray,0.0
2015-12-01,Fort McMurray,0.0
2016-01-01,Fort McMurray,0.0
2016-02-01,Fort McMurray,0.0
2016-03-01,Fort McMurray,3.2
2016-04-01,Fort McMurray,0.0
2016-05-01,Fort McMurray,100.0
2016-06-01,Fort McMurray,6.74
2016-07-01,Fort McMurray,0.0
2016-08-01,Fort McMurray,0.0
2016-09-01,Fort McMurray,0.0
2016-10-01,Fort McMurray,0.0
2016-11-01,Fort McMurray,0.0
2016-12-01,Fort McMurray,0.0
2017-01-01,Fort McMurray,0.0
2017-02-01,Fort McMurray,0.0
2017-03-01,Fort McMurray,0.0
2017-04-01,Fort McMurray,0.0
2017-05-01,Fort McMurray,0.0
2017-06-01,Fort McMurray,0.0
2017-07-01,Fort McMurray,0.0
2017-08-01,Fort McMurray,0.0
2017-09-01,Fort McMurray,0.0
2017-10-01,Fort McMurray,0.0
2017-11-01,Fort McMurray,0.0
2017-12-01,Fort McMurray,0.0
2018-01-01,Fort McMurray,0.0
2018-02-01,Fort McMurray,0.0
2018-03-01,Fort McMurray,0.0
2018-04-01,Fort McMurray,0.0
2018-05-01,Fort McMurray,2.86
2018-06-01,Fort McMurray,0.0
2018-07-01,Fort McMurray,0.0
2018-08-01,Fort McMurray,0.0
2018-09-01,Fort McMurray,0.0
2018-10-01,Fort McMurray,0.0
2018-11-01,Fort McMurray,0.0
2018-12-01,Fort McMurray,0.0
2019-01-01,Fort McMurray,0.0
2019-02-01,Fort McMurray,0.0
2019-03-01,Fort McMurray,0.0
2019-04-01,Fort McMurray,0.0
2019-05-01,Fort McMurray,0.0
2019-06-01,Fort McMurray,0.0
2019-07-01,Fort McMurray,0.0
2019-08-01,Fort McMurray,0.0
2019-09-01,Fort McMurray,0.0
2019-10-01,Fort McMurray,0.0
2019-11-01,Fort McMurray,0.0
2019-12-01,Fort McMurray,0.0
2020-01-01,Fort McMurray,0.0
2020-02-01,Fort McMurray,0.0
2020-03-01,Fort McMurray,0.0
2020-04-01,Fort McMurray,0.0
2020-05-01,Fort McMurray,0.0
2020-06-01,Fort McMurray,0.0
2020-07-01,Fort McMurray,0.0
2020-08-01,Fort McMurray,0.0
2020-09-01,Fort McMurray,0.0
2020-10-01,Fort McMurray,0.0
2020-11-01,Fort McMurray,0.0
2020-12-01,Fort McMurray,0.0
2021-01-01,Fort McMurray,0.0
2021-02-01,Fort McMurray,0.0
2021-03-01,Fort McMurray,0.0
2021-04-01,Fort McMurray,0.0
2021-05-01,Fort McMurray,0.0
2015-01-01,Grief,50.86
2015-02-01,Grief,54.66
2015-03-01,Grief,39.72
2015-04-01,Grief,41.12
2015-05-01,Grief,39.77
2015-06-01,Grief,64.33
2015-07-01,Grief,43.05
2015-08-01,Grief,42.68
2015-09-01,Grief,44.78
2015-10-01,Grief,24.3
2015-11-01,Grief,50.05
2015-12-01,Grief,50.15
2016-01-01,Grief,41.62
2016-02-01,Grief,36.53
2016-03-01,Grief,63.01
2016-04-01,Grief,80.96
2016-05-01,Grief,50.84
2016-06-01,Grief,53.08
2016-07-01,Grief,23.92
2016-08-01,Grief,48.5
2016-09-01,Grief,43.83
2016-10-01,Grief,45.11
2016-11-01,Grief,64.92
2016-12-01,Grief,59.62
2017-01-01,Grief,56.48
2017-02-01,Grief,57.16
2017-03-01,Grief,42.77
2017-04-01,Grief,45.62
2017-05-01,Grief,75.7
2017-06-01,Grief,35.36
2017-07-01,Grief,34.92
2017-08-01,Grief,60.48
2017-09-01,Grief,73.99
2017-10-01,Grief,100.0
2017-11-01,Grief,41.36
2017-12-01,Grief,35.97
2018-01-01,Grief,66.27
2018-02-01,Grief,33.42
2018-03-01,Grief,74.6
2018-04-01,Grief,68.35
2018-05-01,Grief,87.49
2018-06-01,Grief,54.4
2018-07-01,Grief,53.68
2018-08-01,Grief,63.85
2018-09-01,Grief,59.32
2018-10-01,Grief,71.03
2018-11-01,Grief,50.4
2018-12-01,Grief,56.73
2019-01-01,Grief,54.33
2019-02-01,Grief,76.38
2019-03-01,Grief,88.89
2019-04-01,Grief,59.12
2019-05-01,Grief,55.43
2019-06-01,Grief,52.27
2019-07-01,Grief,58.88
2019-08-01,Grief,69.17
2019-09-01,Grief,82.25
2019-10-01,Grief,59.75
2019-11-01,Grief,64.79
2019-12-01,Grief,77.0
2020-01-01,Grief,78.25
2020-02-01,Grief,72.56
2020-03-01,Grief,65.9
2020-04-01,Grief,66.42
2020-05-01,Grief,70.22
2020-06-01,Grief,70.94
2020-07-01,Grief,65.54
2020-08-01,Grief,81.98
2020-09-01,Grief,66.23
2020-10-01,Grief,35.48
2020-11-01,Grief,80.04
2020-12-01,Grief,73.43
2021-01-01,Grief,83.59
2021-02-01,Grief,84.05
2021-03-01,Grief,67.04
2021-04-01,Grief,85.64
2021-05-01,Grief,39.56
2015-01-01,Haiti,0.0
2015-02-01,Haiti,3.65
2015-03-01,Haiti,0.0
2015-04-01,Haiti,3.43
2015-05-01,Haiti,0.0
2015-06-01,Haiti,6.78
2015-07-01,Haiti,3.32
2015-08-01,Haiti,0.0
2015-09-01,Haiti,0.0
2015-10-01,Haiti,3.04
2015-11-01,Haiti,3.13
2015-12-01,Haiti,0.0
2016-01-01,Haiti,6.41
2016-02-01,Haiti,3.32
2016-03-01,Haiti,0.0
2016-04-01,Haiti,0.0
2016-05-01,Haiti,0.0
2016-06-01,Haiti,0.0
2016-07-01,Haiti,0.0
2016-08-01,Haiti,0.0
2016-09-01,Haiti,3.37
2016-10-01,Haiti,100.0
2016-11-01,Haiti,3.25
2016-12-01,Haiti,3.14
2017-01-01,Haiti,2.98
2017-02-01,Haiti,3.18
2017-03-01,Haiti,0.0
2017-04-01,Haiti,0.0
2017-05-01,Haiti,0.0
2017-06-01,Haiti,3.22
2017-07-01,Haiti,0.0
2017-08-01,Haiti,0.0
2017-09-01,Haiti,0.0
2017-10-01,Haiti,5.89
2017-11-01,Haiti,0.0
2017-12-01,Haiti,3.0
2018-01-01,Haiti,0.0
2018-02-01,Haiti,9.12
2018-03-01,Haiti,2.77
2018-04-01,Haiti,0.0
2018-05-01,Haiti,0.0
2018-06-01,Haiti,2.87
2018-07-01,Haiti,0.0
2018-08-01,Haiti,2.78
2018-09-01,Haiti,2.83
2018-10-01,Haiti,0.0
2018-11-01,Haiti,0.0
2018-12-01,Haiti,0.0
2019-01-01,Haiti,0.0
2019-02-01,Haiti,2.94
2019-03-01,Haiti,2.7
2019-04-01,Haiti,0.0
2019-05-01,Haiti,0.0
2019-06-01,Haiti,0.0
2019-07-01,Haiti,5.36
2019-08-01,Haiti,0.0
2019-09-01,Haiti,2.66
2019-10-01,Haiti,2.49
2019-11-01,Haiti,2.59
2019-12-01,Haiti,0.0
2020-01-01,Haiti,4.9
2020-02-01,Haiti,2.5
2020-03-01,Haiti,0.0
2020-04-01,Haiti,2.22
2020-05-01,Haiti,0.0
2020-06-01,Haiti,0.0
2020-07-01,Haiti,2.34
2020-08-01,Haiti,0.0
2020-09-01,Haiti,0.0
2020-10-01,Haiti,0.0
2020-11-01,Haiti,2.43
2020-12-01,Haiti,0.0
2021-01-01,Haiti,0.0
2021-02-01,Haiti,0.0
2021-03-01,Haiti,0.0
2021-04-01,Haiti,0.0
2021-05-01,Haiti,0.0
2015-01-01,Hoarding,32.04
2015-02-01,Hoarding,22.96
2015-03-01,Hoarding,10.42
2015-04-01,Hoarding,64.76
2015-05-01,Hoarding,31.32
2015-06-01,Hoarding,10.66
2015-07-01,Hoarding,31.29
2015-08-01,Hoarding,31.02
2015-09-01,Hoarding,80.59
2015-10-01,Hoarding,38.27
2015-11-01,Hoarding,39.41
2015-12-01,Hoarding,59.23
2016-01-01,Hoarding,70.59
2016-02-01,Hoarding,52.29
2016-03-01,Hoarding,39.69
2016-04-01,Hoarding,0.0
2016-05-01,Hoarding,30.03
2016-06-01,Hoarding,52.25
2016-07-01,Hoarding,43.05
2016-08-01,Hoarding,21.83
2016-09-01,Hoarding,31.86
2016-10-01,Hoarding,50.75
2016-11-01,Hoarding,30.67
2016-12-01,Hoarding,29.65
2017-01-01,Hoarding,46.81
2017-02-01,Hoarding,30.0
2017-03-01,Hoarding,26.94
2017-04-01,Hoarding,47.9
2017-05-01,Hoarding,57.23
2017-06-01,Hoarding,40.5
2017-07-01,Hoarding,100.0
2017-08-01,Hoarding,57.15
2017-09-01,Hoarding,58.27
2017-10-01,Hoarding,46.32
2017-11-01,Hoarding,18.61
2017-12-01,Hoarding,47.2
2018-01-01,Hoarding,34.79
2018-02-01,Hoarding,66.98
2018-03-01,Hoarding,43.52
2018-04-01,Hoarding,17.94
2018-05-01,Hoarding,71.11
2018-06-01,Hoarding,27.05
2018-07-01,Hoarding,80.08
2018-08-01,Hoarding,43.72
2018-09-01,Hoarding,17.8
2018-10-01,Hoarding,43.02
2018-11-01,Hoarding,52.91
2018-12-01,Hoarding,89.34
2019-01-01,Hoarding,42.78
2019-02-01,Hoarding,46.27
2019-03-01,Hoarding,42.42
2019-04-01,Hoarding,26.6
2019-05-01,Hoarding,41.57
2019-06-01,Hoarding,60.65
2019-07-01,Hoarding,84.3
2019-08-01,Hoarding,67.04
2019-09-01,Hoarding,16.71
2019-10-01,Hoarding,62.73
2019-11-01,Hoarding,89.8
2019-12-01,Hoarding,72.76
2020-01-01,Hoarding,7.7
2020-02-01,Hoarding,39.41
2020-03-01,Hoarding,48.43
2020-04-01,Hoarding,48.82
2020-05-01,Hoarding,48.38
2020-06-01,Hoarding,43.25
2020-07-01,Hoarding,44.24
2020-08-01,Hoarding,29.51
2020-09-01,Hoarding,50.35
2020-10-01,Hoarding,22.35
2020-11-01,Hoarding,45.84
2020-12-01,Hoarding,46.26
2021-01-01,Hoarding,37.61
2021-02-01,Hoarding,33.09
2021-03-01,Hoarding,65.54
2021-04-01,Hoarding,53.95
2021-05-01,Hoarding,0.0
2015-01-01,Homelessness,26.1
2015-02-01,Homelessness,37.41
2015-03-01,Homelessness,56.62
2015-04-01,Homelessness,35.17
2015-05-01,Homelessness,31.19
2015-06-01,Homelessness,43.45
2015-07-01,Homelessness,31.16
2015-08-01,Homelessness,42.12
2015-09-01,Homelessness,32.83
2015-10-01,Homelessness,57.17
2015-11-01,Homelessness,80.28
2015-12-01,Homelessness,96.52
2016-01-01,Homelessness,38.34
2016-02-01,Homelessness,25.56
2016-03-01,Homelessness,29.64
2016-04-01,Homelessness,41.56
2016-05-01,Homelessness,57.08
2016-06-01,Homelessness,53.92
2016-07-01,Homelessness,52.62
2016-08-01,Homelessness,50.38
2016-09-01,Homelessness,40.38
2016-10-01,Homelessness,63.4
2016-11-01,Homelessness,72.2
2016-12-01,Homelessness,85.89
2017-01-01,Homelessness,53.4
2017-02-01,Homelessness,51.61
2017-03-01,Homelessness,63.42
2017-04-01,Homelessness,49.43
2017-05-01,Homelessness,51.81
2017-06-01,Homelessness,38.5
2017-07-01,Homelessness,40.74
2017-08-01,Homelessness,33.63
2017-09-01,Homelessness,31.65
2017-10-01,Homelessness,75.48
2017-11-01,Homelessness,78.35
2017-12-01,Homelessness,100.0
2018-01-01,Homelessness,54.33
2018-02-01,Homelessness,54.57
2018-03-01,Homelessness,66.18
2018-04-01,Homelessness,34.11
2018-05-01,Homelessness,36.21
2018-06-01,Homelessness,36.74
2018-07-01,Homelessness,41.08
2018-08-01,Homelessness,45.12
2018-09-01,Homelessness,48.33
2018-10-01,Homelessness,39.73
2018-11-01,Homelessness,64.67
2018-12-01,Homelessness,72.8
2019-01-01,Homelessness,69.71
2019-02-01,Homelessness,52.78
2019-03-01,Homelessness,59.91
2019-04-01,Homelessness,48.17
2019-05-01,Homelessness,45.16
2019-06-01,Homelessness,25.89
2019-07-01,Homelessness,50.37
2019-08-01,Homelessness,52.35
2019-09-01,Homelessness,61.28
2019-10-01,Homelessness,55.37
2019-11-01,Homelessness,70.95
2019-12-01,Homelessness,70.26
2020-01-01,Homelessness,56.48
2020-02-01,Homelessness,34.25
2020-03-01,Homelessness,60.13
2020-04-01,Homelessness,51.14
2020-05-01,Homelessness,43.18
2020-06-01,Homelessness,48.94
2020-07-01,Homelessness,44.05
2020-08-01,Homelessness,30.05
2020-09-01,Homelessness,37.12
2020-10-01,Homelessness,44.52
2020-11-01,Homelessness,45.65
2020-12-01,Homelessness,60.72
2021-01-01,Homelessness,22.47
2021-02-01,Homelessness,42.69
2021-03-01,Homelessness,41.53
2021-04-01,Homelessness,27.21
2021-05-01,Homelessness,0.0
2015-01-01,Houston,0.0
2015-02-01,Houston,0.0
2015-03-01,Houston,0.0
2015-04-01,Houston,2.33
2015-05-01,Houston,3.0
2015-06-01,Houston,1.53
2015-07-01,Houston,0.75
2015-08-01,Houston,1.49
2015-09-01,Houston,2.17
2015-10-01,Houston,2.75
2015-11-01,Houston,2.13
2015-12-01,Houston,0.0
2016-01-01,Houston,2.18
2016-02-01,Houston,1.5
2016-03-01,Houston,0.71
2016-04-01,Houston,3.67
2016-05-01,Houston,0.72
2016-06-01,Houston,0.75
2016-07-01,Houston,0.0
2016-08-01,Houston,0.0
2016-09-01,Houston,1.53
2016-10-01,Houston,0.73
2016-11-01,Houston,1.47
2016-12-01,Houston,0.0
2017-01-01,Houston,0.67
2017-02-01,Houston,0.0
2017-03-01,Houston,0.65
2017-04-01,Houston,0.69
2017-05-01,Houston,0.69
2017-06-01,Houston,0.73
2017-07-01,Houston,1.44
2017-08-01,Houston,100.0
2017-09-01,Houston,27.93
2017-10-01,Houston,2.0
2017-11-01,Houston,0.67
2017-12-01,Houston,2.04
2018-01-01,Houston,0.63
2018-02-01,Houston,2.06
2018-03-01,Houston,1.25
2018-04-01,Houston,0.64
2018-05-01,Houston,0.64
2018-06-01,Houston,1.3
2018-07-01,Houston,0.64
2018-08-01,Houston,3.14
2018-09-01,Houston,1.28
2018-10-01,Houston,1.24
2018-11-01,Houston,3.17
2018-12-01,Houston,0.0
2019-01-01,Houston,1.85
2019-02-01,Houston,0.0
2019-03-01,Houston,1.22
2019-04-01,Houston,1.91
2019-05-01,Houston,1.2
2019-06-01,Houston,1.25
2019-07-01,Houston,1.21
2019-08-01,Houston,2.41
2019-09-01,Houston,1.8
2019-10-01,Houston,0.56
2019-11-01,Houston,0.59
2019-12-01,Houston,0.0
2020-01-01,Houston,0.0
2020-02-01,Houston,1.13
2020-03-01,Houston,1.0
2020-04-01,Houston,0.5
2020-05-01,Houston,0.99
2020-06-01,Houston,0.52
2020-07-01,Houston,1.59
2020-08-01,Houston,1.59
2020-09-01,Houston,1.55
2020-10-01,Houston,0.54
2020-11-01,Houston,1.1
2020-12-01,Houston,1.11
2021-01-01,Houston,1.08
2021-02-01,Houston,2.38
2021-03-01,Houston,1.05
2021-04-01,Houston,0.0
2021-05-01,Houston,0.0
2015-01-01,Hurricane Harvey,0.0
2015-02-01,Hurricane Harvey,0.0
2015-03-01,Hurricane Harvey,0.0
2015-04-01,Hurricane Harvey,0.0
2015-05-01,Hurricane Harvey,0.0
2015-06-01,Hurricane Harvey,0.0
2015-07-01,Hurricane Harvey,0.0
2015-08-01,Hurricane Harvey,0.0
2015-09-01,Hurricane Harvey,0.0
2015-10-01,Hurricane Harvey,0.0
2015-11-01,Hurricane Harvey,0.0
2015-12-01,Hurricane Harvey,0.0
2016-01-01,Hurricane Harvey,0.0
2016-02-01,Hurricane Harvey,0.0
2016-03-01,Hurricane Harvey,0.0
2016-04-01,Hurricane Harvey,0.0
2016-05-01,Hurricane Harvey,0.0
2016-06-01,Hurricane Harvey,0.0
2016-07-01,Hurricane Harvey,0.0
2016-08-01,Hurricane Harvey,0.0
2016-09-01,Hurricane Harvey,0.0
2016-10-01,Hurricane Harvey,0.0
2016-11-01,Hurricane Harvey,0.0
2016-12-01,Hurricane Harvey,0.0
2017-01-01,Hurricane Harvey,0.0
2017-02-01,Hurricane Harvey,0.0
2017-03-01,Hurricane Harvey,0.0
2017-04-01,Hurricane Harvey,0.0
2017-05-01,Hurricane Harvey,0.0
2017-06-01,Hurricane Harvey,0.0
2017-07-01,Hurricane Harvey,0.0
2017-08-01,Hurricane Harvey,100.0
2017-09-01,Hurricane Harvey,24.1
2017-10-01,Hurricane Harvey,0.0
2017-11-01,Hurricane Harvey,1.78
2017-12-01,Hurricane Harvey,0.0
2018-01-01,Hurricane Harvey,1.66
2018-02-01,Hurricane Harvey,0.0
2018-03-01,Hurricane Harvey,0.0
2018-04-01,Hurricane Harvey,0.0
2018-05-01,Hurricane Harvey,0.0
2018-06-01,Hurricane Harvey,0.0
2018-07-01,Hurricane Harvey,0.0
2018-08-01,Hurricane Harvey,0.0
2018-09-01,Hurricane Harvey,0.0
2018-10-01,Hurricane Harvey,0.0
2018-11-01,Hurricane Harvey,0.0
2018-12-01,Hurricane Harvey,0.0
2019-01-01,Hurricane Harvey,0.0
2019-02-01,Hurricane Harvey,0.0
2019-03-01,Hurricane Harvey,0.0
2019-04-01,Hurricane Harvey,0.0
2019-05-01,Hurricane Harvey,0.0
2019-06-01,Hurricane Harvey,0.0
2019-07-01,Hurricane Harvey,0.0
2019-08-01,Hurricane Harvey,0.0
2019-09-01,Hurricane Harvey,0.0
2019-10-01,Hurricane Harvey,0.75
2019-11-01,Hurricane Harvey,0.0
2019-12-01,Hurricane Harvey,0.77
2020-01-01,Hurricane Harvey,0.0
2020-02-01,Hurricane Harvey,0.0
2020-03-01,Hurricane Harvey,0.0
2020-04-01,Hurricane Harvey,0.0
2020-05-01,Hurricane Harvey,0.0
2020-06-01,Hurricane Harvey,0.0
2020-07-01,Hurricane Harvey,0.0
2020-08-01,Hurricane Harvey,0.0
2020-09-01,Hurricane Harvey,0.0
2020-10-01,Hurricane Harvey,0.0
2020-11-01,Hurricane Harvey,0.0
2020-12-01,Hurricane Harvey,0.0
2021-01-01,Hurricane Harvey,0.0
2021-02-01,Hurricane Harvey,0.0
2021-03-01,Hurricane Harvey,0.0
2021-04-01,Hurricane Harvey,0.0
2021-05-01,Hurricane Harvey,0.0
2015-01-01,India,7.5
2015-02-01,India,4.61
2015-03-01,India,4.18
2015-04-01,India,11.91
2015-05-01,India,5.24
2015-06-01,India,2.14
2015-07-01,India,1.05
2015-08-01,India,3.11
2015-09-01,India,5.05
2015-10-01,India,5.76
2015-11-01,India,4.94
2015-12-01,India,2.97
2016-01-01,India,6.07
2016-02-01,India,4.2
2016-03-01,India,4.98
2016-04-01,India,3.07
2016-05-01,India,6.02
2016-06-01,India,2.1
2016-07-01,India,8.64
2016-08-01,India,6.57
2016-09-01,India,4.26
2016-10-01,India,1.02
2016-11-01,India,2.05
2016-12-01,India,3.97
2017-01-01,India,7.51
2017-02-01,India,8.03
2017-03-01,India,2.7
2017-04-01,India,4.8
2017-05-01,India,5.74
2017-06-01,India,4.06
2017-07-01,India,3.01
2017-08-01,India,6.69
2017-09-01,India,10.72
2017-10-01,India,3.72
2017-11-01,India,5.6
2017-12-01,India,1.89
2018-01-01,India,6.11
2018-02-01,India,1.92
2018-03-01,India,3.49
2018-04-01,India,3.6
2018-05-01,India,4.46
2018-06-01,India,4.52
2018-07-01,India,5.36
2018-08-01,India,8.77
2018-09-01,India,4.46
2018-10-01,India,4.32
2018-11-01,India,6.19
2018-12-01,India,1.79
2019-01-01,India,3.43
2019-02-01,India,5.57
2019-03-01,India,7.66
2019-04-01,India,4.45
2019-05-01,India,4.17
2019-06-01,India,6.95
2019-07-01,India,5.07
2019-08-01,India,6.73
2019-09-01,India,5.03
2019-10-01,India,3.15
2019-11-01,India,9.01
2019-12-01,India,5.68
2020-01-01,India,5.41
2020-02-01,India,4.74
2020-03-01,India,13.88
2020-04-01,India,5.6
2020-05-01,India,6.24
2020-06-01,India,9.4
2020-07-01,India,8.88
2020-08-01,India,3.7
2020-09-01,India,5.05
2020-10-01,India,3.74
2020-11-01,India,6.9
2020-12-01,India,5.41
2021-01-01,India,7.55
2021-02-01,India,5.81
2021-03-01,India,5.84
2021-04-01,India,34.02
2021-05-01,India,100.0
2015-01-01,Kerala,0.0
2015-02-01,Kerala,0.0
2015-03-01,Kerala,0.0
2015-04-01,Kerala,2.68
2015-05-01,Kerala,2.6
2015-06-01,Kerala,0.0
2015-07-01,Kerala,0.0
2015-08-01,Kerala,0.0
2015-09-01,Kerala,0.0
2015-10-01,Kerala,0.0
2015-11-01,Kerala,0.0
2015-12-01,Kerala,0.0
2016-01-01,Kerala,0.0
2016-02-01,Kerala,0.0
2016-03-01,Kerala,0.0
2016-04-01,Kerala,0.0
2016-05-01,Kerala,0.0
2016-06-01,Kerala,0.0
2016-07-01,Kerala,0.0
