month,term,value
2019-01-01,Eating disorder,0.53
2019-02-01,Eating disorder,2.01
2019-03-01,Eating disorder,3.16
2019-04-01,Eating disorder,1.93
2019-05-01,Eating disorder,1.29
2019-06-01,Eating disorder,1.62
2019-07-01,Eating disorder,3.14
2019-08-01,Eating disorder,1.56
2019-09-01,Eating disorder,1.82
2019-10-01,Eating disorder,0.73
2019-11-01,Eating disorder,2.03
2019-12-01,Eating disorder,1.01
2020-01-01,Eating disorder,0.96
2020-02-01,Eating disorder,1.47
2020-03-01,Eating disorder,2.37
2020-04-01,Eating disorder,2.38
2020-05-01,Eating disorder,2.15
2020-06-01,Eating disorder,1.57
2020-07-01,Eating disorder,2.52
2020-08-01,Eating disorder,3.21
2020-09-01,Eating disorder,3.58
2020-10-01,Eating disorder,2.08
2020-11-01,Eating disorder,4.27
2020-12-01,Eating disorder,2.64
2021-01-01,Eating disorder,1.64
2021-02-01,Eating disorder,4.89
2021-03-01,Eating disorder,4.3
2021-04-01,Eating disorder,4.79
2021-05-01,Eating disorder,11.62
2015-01-01,Flint Michigan,0.0
2015-02-01,Flint Michigan,0.0
2015-03-01,Flint Michigan,0.0
2015-04-01,Flint Michigan,0.0
2015-05-01,Flint Michigan,0.0
2015-06-01,Flint Michigan,0.0
2015-07-01,Flint Michigan,0.0
2015-08-01,Flint Michigan,0.0
2015-09-01,Flint Michigan,0.0
2015-10-01,Flint Michigan,0.0
2015-11-01,Flint Michigan,0.0
2015-12-01,Flint Michigan,0.0
2016-01-01,Flint Michigan,5.01
2016-02-01,Flint Michigan,4.88
2016-03-01,Flint Michigan,2.47
2016-04-01,Flint Michigan,0.0
2016-05-01,Flint Michigan,0.0
2016-06-01,Flint Michigan,0.0
2016-07-01,Flint Michigan,0.67
2016-08-01,Flint Michigan,0.0
2016-09-01,Flint Michigan,0.66
2016-10-01,Flint Michigan,0.63
2016-11-01,Flint Michigan,2.54
2016-12-01,Flint Michigan,0.31
2017-01-01,Flint Michigan,1.16
2017-02-01,Flint Michigan,0.31
2017-03-01,Flint Michigan,0.56
2017-04-01,Flint Michigan,0.6
2017-05-01,Flint Michigan,0.3
2017-06-01,Flint Michigan,0.0
2017-07-01,Flint Michigan,0.0
2017-08-01,Flint Michigan,0.0
2017-09-01,Flint Michigan,0.3
2017-10-01,Flint Michigan,0.29
2017-11-01,Flint Michigan,0.29
2017-12-01,Flint Michigan,0.0
2018-01-01,Flint Michigan,0.27
2018-02-01,Flint Michigan,0.3
2018-03-01,Flint Michigan,0.27
2018-04-01,Flint Michigan,0.28
2018-05-01,Flint Michigan,0.83
2018-06-01,Flint Michigan,0.0
2018-07-01,Flint Michigan,0.28
2018-08-01,Flint Michigan,0.54
2018-09-01,Flint Michigan,0.28
2018-10-01,Flint Michigan,0.0
2018-11-01,Flint Michigan,0.55
2018-12-01,Flint Michigan,0.28
2019-01-01,Flint Michigan,0.0
2019-02-01,Flint Michigan,0.29
2019-03-01,Flint Michigan,0.0
2019-04-01,Flint Michigan,0.55
2019-05-01,Flint Michigan,0.0
2019-06-01,Flint Michigan,0.0
2019-07-01,Flint Michigan,0.0
2019-08-01,Flint Michigan,0.52
2019-09-01,Flint Michigan,0.0
2019-10-01,Flint Michigan,0.0
2019-11-01,Flint Michigan,0.0
2019-12-01,Flint Michigan,0.0
2020-01-01,Flint Michigan,0.0
2020-02-01,Flint Michigan,0.0
2020-03-01,Flint Michigan,0.0
2020-04-01,Flint Michigan,0.0
2020-05-01,Flint Michigan,0.43
2020-06-01,Flint Michigan,0.22
2020-07-01,Flint Michigan,0.0
2020-08-01,Flint Michigan,0.0
2020-09-01,Flint Michigan,0.0
2020-10-01,Flint Michigan,0.46
2020-11-01,Flint Michigan,0.24
2020-12-01,Flint Michigan,0.0
2021-01-01,Flint Michigan,0.0
2021-02-01,Flint Michigan,0.0
2021-03-01,Flint Michigan,0.0
2021-04-01,Flint Michigan,0.0
2021-05-01,Flint Michigan,0.0
2015-01-01,Flood,0.66
2015-02-01,Flood,0.0
2015-03-01,Flood,0.32
2015-04-01,Flood,0.0
2015-05-01,Flood,1.3
2015-06-01,Flood,0.66
2015-07-01,Flood,0.32
2015-08-01,Flood,0.96
2015-09-01,Flood,0.63
2015-10-01,Flood,2.97
2015-11-01,Flood,0.61
2015-12-01,Flood,7.06
2016-01-01,Flood,0.31
2016-02-01,Flood,0.33
2016-03-01,Flood,0.0
2016-04-01,Flood,1.59
2016-05-01,Flood,0.62
2016-06-01,Flood,2.6
2016-07-01,Flood,0.0
2016-08-01,Flood,14.92
2016-09-01,Flood,0.66
2016-10-01,Flood,1.26
2016-11-01,Flood,0.32
2016-12-01,Flood,0.0
2017-01-01,Flood,1.16
2017-02-01,Flood,0.62
2017-03-01,Flood,0.56
2017-04-01,Flood,0.6
2017-05-01,Flood,1.48
2017-06-01,Flood,0.0
2017-07-01,Flood,0.93
2017-08-01,Flood,13.03
2017-09-01,Flood,3.92
2017-10-01,Flood,0.0
2017-11-01,Flood,0.0
2017-12-01,Flood,0.29
2018-01-01,Flood,0.54
2018-02-01,Flood,0.3
2018-03-01,Flood,0.54
2018-04-01,Flood,0.28
2018-05-01,Flood,0.83
2018-06-01,Flood,0.28
2018-07-01,Flood,0.83
2018-08-01,Flood,8.15
2018-09-01,Flood,1.11
2018-10-01,Flood,0.53
2018-11-01,Flood,0.82
2018-12-01,Flood,0.0
2019-01-01,Flood,0.27
2019-02-01,Flood,0.29
2019-03-01,Flood,2.9
2019-04-01,Flood,1.38
2019-05-01,Flood,1.29
2019-06-01,Flood,0.54
2019-07-01,Flood,1.05
2019-08-01,Flood,1.82
2019-09-01,Flood,0.52
2019-10-01,Flood,1.46
2019-11-01,Flood,1.01
2019-12-01,Flood,0.75
2020-01-01,Flood,0.0
2020-02-01,Flood,0.98
2020-03-01,Flood,0.43
2020-04-01,Flood,0.65
2020-05-01,Flood,0.43
2020-06-01,Flood,0.45
2020-07-01,Flood,0.46
2020-08-01,Flood,0.92
2020-09-01,Flood,0.45
2020-10-01,Flood,0.46
2020-11-01,Flood,0.95
2020-12-01,Flood,0.48
2021-01-01,Flood,0.94
2021-02-01,Flood,0.77
2021-03-01,Flood,0.45
2021-04-01,Flood,0.0
2021-05-01,Flood,0.0
2015-01-01,Fort McMurray,0.0
2015-02-01,Fort McMurray,0.0
2015-03-01,Fort McMurray,0.0
2015-04-01,Fort McMurray,0.0
2015-05-01,Fort McMurray,0.0
2015-06-01,Fort McMurray,0.0
2015-07-01,Fort McMurray,0.0
2015-08-01,Fort McMurray,0.0
2015-09-01,Fort McMurray,0.0
2015-10-01,Fort McMurray,0.0
2015-11-01,Fort McMurray,0.0
2015-12-01,Fort McMurray,0.0
2016-01-01,Fort McMurray,0.0
2016-02-01,Fort McMurray,0.0
2016-03-01,Fort McMurray,0.31
2016-04-01,Fort McMurray,0.0
2016-05-01,Fort McMurray,9.64
2016-06-01,Fort McMurray,0.65
2016-07-01,Fort McMurray,0.0
2016-08-01,Fort McMurray,0.0
2016-09-01,Fort McMurray,0.0
2016-10-01,Fort McMurray,0.0
2016-11-01,Fort McMurray,0.0
2016-12-01,Fort McMurray,0.0
2017-01-01,Fort McMurray,0.0
2017-02-01,Fort McMurray,0.0
2017-03-01,Fort McMurray,0.0
2017-04-01,Fort McMurray,0.0
2017-05-01,Fort McMurray,0.0
2017-06-01,Fort McMurray,0.0
2017-07-01,Fort McMurray,0.0
2017-08-01,Fort McMurray,0.0
2017-09-01,Fort McMurray,0.0
2017-10-01,Fort McMurray,0.0
2017-11-01,Fort McMurray,0.0
2017-12-01,Fort McMurray,0.0
2018-01-01,Fort McMurray,0.0
2018-02-01,Fort McMurray,0.0
2018-03-01,Fort McMurray,0.0
2018-04-01,Fort McMurray,0.0
2018-05-01,Fort McMurray,0.28
2018-06-01,Fort McMurray,0.0
2018-07-01,Fort McMurray,0.0
2018-08-01,Fort McMurray,0.0
2018-09-01,Fort McMurray,0.0
2018-10-01,Fort McMurray,0.0
2018-11-01,Fort McMurray,0.0
2018-12-01,Fort McMurray,0.0
2019-01-01,Fort McMurray,0.0
2019-02-01,Fort McMurray,0.0
2019-03-01,Fort McMurray,0.0
2019-04-01,Fort McMurray,0.0
2019-05-01,Fort McMurray,0.0
2019-06-01,Fort McMurray,0.0
2019-07-01,Fort McMurray,0.0
2019-08-01,Fort McMurray,0.0
2019-09-01,Fort McMurray,0.0
2019-10-01,Fort McMurray,0.0
2019-11-01,Fort McMurray,0.0
2019-12-01,Fort McMurray,0.0
2020-01-01,Fort McMurray,0.0
2020-02-01,Fort McMurray,0.0
2020-03-01,Fort McMurray,0.0
2020-04-01,Fort McMurray,0.0
2020-05-01,Fort McMurray,0.0
2020-06-01,Fort McMurray,0.0
2020-07-01,Fort McMurray,0.0
2020-08-01,Fort McMurray,0.0
2020-09-01,Fort McMurray,0.0
2020-10-01,Fort McMurray,0.0
2020-11-01,Fort McMurray,0.0
2020-12-01,Fort McMurray,0.0
2021-01-01,Fort McMurray,0.0
2021-02-01,Fort McMurray,0.0
2021-03-01,Fort McMurray,0.0
2021-04-01,Fort McMurray,0.0
2021-05-01,Fort McMurray,0.0
2015-01-01,Grief,4.98
2015-02-01,Grief,5.35
2015-03-01,Grief,3.89
2015-04-01,Grief,4.03
2015-05-01,Grief,3.89
2015-06-01,Grief,6.3
2015-07-01,Grief,4.21
2015-08-01,Grief,4.18
2015-09-01,Grief,4.38
2015-10-01,Grief,2.38
2015-11-01,Grief,4.9
2015-12-01,Grief,4.91
2016-01-01,Grief,4.07
2016-02-01,Grief,3.58
2016-03-01,Grief,6.17
2016-04-01,Grief,7.93
2016-05-01,Grief,4.98
2016-06-01,Grief,5.2
2016-07-01,Grief,2.34
2016-08-01,Grief,4.75
2016-09-01,Grief,4.29
2016-10-01,Grief,4.42
2016-11-01,Grief,6.36
2016-12-01,Grief,5.84
2017-01-01,Grief,5.53
2017-02-01,Grief,5.6
2017-03-01,Grief,4.19
2017-04-01,Grief,4.47
2017-05-01,Grief,7.41
2017-06-01,Grief,3.46
2017-07-01,Grief,3.42
2017-08-01,Grief,5.92
2017-09-01,Grief,7.24
2017-10-01,Grief,9.79
2017-11-01,Grief,4.05
2017-12-01,Grief,3.52
2018-01-01,Grief,6.49
2018-02-01,Grief,3.27
2018-03-01,Grief,7.3
2018-04-01,Grief,6.69
2018-05-01,Grief,8.56
2018-06-01,Grief,5.33
2018-07-01,Grief,5.25
2018-08-01,Grief,6.25
2018-09-01,Grief,5.81
2018-10-01,Grief,6.95
2018-11-01,Grief,4.93
2018-12-01,Grief,5.55
2019-01-01,Grief,5.32
2019-02-01,Grief,7.48
2019-03-01,Grief,8.7
2019-04-01,Grief,5.79
2019-05-01,Grief,5.43
2019-06-01,Grief,5.12
2019-07-01,Grief,5.76
2019-08-01,Grief,6.77
2019-09-01,Grief,8.05
2019-10-01,Grief,5.85
2019-11-01,Grief,6.34
2019-12-01,Grief,7.54
2020-01-01,Grief,7.66
2020-02-01,Grief,7.1
2020-03-01,Grief,6.45
2020-04-01,Grief,6.5
2020-05-01,Grief,6.87
2020-06-01,Grief,6.95
2020-07-01,Grief,6.42
2020-08-01,Grief,8.03
2020-09-01,Grief,6.48
2020-10-01,Grief,3.47
2020-11-01,Grief,7.84
2020-12-01,Grief,7.19
2021-01-01,Grief,8.18
2021-02-01,Grief,8.23
2021-03-01,Grief,6.56
2021-04-01,Grief,8.38
2021-05-01,Grief,3.87
2015-01-01,Haiti,0.0
2015-02-01,Haiti,0.36
2015-03-01,Haiti,0.0
2015-04-01,Haiti,0.34
2015-05-01,Haiti,0.0
2015-06-01,Haiti,0.66
2015-07-01,Haiti,0.32
2015-08-01,Haiti,0.0
2015-09-01,Haiti,0.0
2015-10-01,Haiti,0.3
2015-11-01,Haiti,0.31
2015-12-01,Haiti,0.0
2016-01-01,Haiti,0.63
2016-02-01,Haiti,0.33
2016-03-01,Haiti,0.0
2016-04-01,Haiti,0.0
2016-05-01,Haiti,0.0
2016-06-01,Haiti,0.0
2016-07-01,Haiti,0.0
2016-08-01,Haiti,0.0
2016-09-01,Haiti,0.33
2016-10-01,Haiti,9.78
2016-11-01,Haiti,0.32
2016-12-01,Haiti,0.31
2017-01-01,Haiti,0.29
2017-02-01,Haiti,0.31
2017-03-01,Haiti,0.0
2017-04-01,Haiti,0.0
2017-05-01,Haiti,0.0
2017-06-01,Haiti,0.31
2017-07-01,Haiti,0.0
2017-08-01,Haiti,0.0
2017-09-01,Haiti,0.0
2017-10-01,Haiti,0.58
2017-11-01,Haiti,0.0
2017-12-01,Haiti,0.29
2018-01-01,Haiti,0.0
2018-02-01,Haiti,0.89
2018-03-01,Haiti,0.27
2018-04-01,Haiti,0.0
2018-05-01,Haiti,0.0
2018-06-01,Haiti,0.28
2018-07-01,Haiti,0.0
2018-08-01,Haiti,0.27
2018-09-01,Haiti,0.28
2018-10-01,Haiti,0.0
2018-11-01,Haiti,0.0
2018-12-01,Haiti,0.0
2019-01-01,Haiti,0.0
2019-02-01,Haiti,0.29
2019-03-01,Haiti,0.26
2019-04-01,Haiti,0.0
2019-05-01,Haiti,0.0
2019-06-01,Haiti,0.0
2019-07-01,Haiti,0.52
2019-08-01,Haiti,0.0
2019-09-01,Haiti,0.26
2019-10-01,Haiti,0.24
2019-11-01,Haiti,0.25
2019-12-01,Haiti,0.0
2020-01-01,Haiti,0.48
2020-02-01,Haiti,0.24
2020-03-01,Haiti,0.0
2020-04-01,Haiti,0.22
2020-05-01,Haiti,0.0
2020-06-01,Haiti,0.0
2020-07-01,Haiti,0.23
2020-08-01,Haiti,0.0
2020-09-01,Haiti,0.0
2020-10-01,Haiti,0.0
2020-11-01,Haiti,0.24
2020-12-01,Haiti,0.0
2021-01-01,Haiti,0.0
2021-02-01,Haiti,0.0
2021-03-01,Haiti,0.0
2021-04-01,Haiti,0.0
2021-05-01,Haiti,0.0
2015-01-01,Hoarding,1.0
2015-02-01,Hoarding,0.71
2015-03-01,Hoarding,0.32
2015-04-01,Hoarding,2.01
2015-05-01,Hoarding,0.97
2015-06-01,Hoarding,0.33
2015-07-01,Hoarding,0.97
2015-08-01,Hoarding,0.96
2015-09-01,Hoarding,2.5
2015-10-01,Hoarding,1.19
2015-11-01,Hoarding,1.22
2015-12-01,Hoarding,1.84
2016-01-01,Hoarding,2.19
2016-02-01,Hoarding,1.63
2016-03-01,Hoarding,1.23
2016-04-01,Hoarding,0.0
2016-05-01,Hoarding,0.93
2016-06-01,Hoarding,1.62
2016-07-01,Hoarding,1.34
2016-08-01,Hoarding,0.68
2016-09-01,Hoarding,0.99
2016-10-01,Hoarding,1.58
2016-11-01,Hoarding,0.95
2016-12-01,Hoarding,0.92
2017-01-01,Hoarding,1.46
2017-02-01,Hoarding,0.93
2017-03-01,Hoarding,0.84
2017-04-01,Hoarding,1.49
2017-05-01,Hoarding,1.78
2017-06-01,Hoarding,1.26
2017-07-01,Hoarding,3.11
2017-08-01,Hoarding,1.78
2017-09-01,Hoarding,1.81
2017-10-01,Hoarding,1.44
2017-11-01,Hoarding,0.58
2017-12-01,Hoarding,1.47
2018-01-01,Hoarding,1.08
2018-02-01,Hoarding,2.08
2018-03-01,Hoarding,1.35
2018-04-01,Hoarding,0.56
2018-05-01,Hoarding,2.21
2018-06-01,Hoarding,0.84
2018-07-01,Hoarding,2.49
2018-08-01,Hoarding,1.36
2018-09-01,Hoarding,0.55
2018-10-01,Hoarding,1.34
2018-11-01,Hoarding,1.64
2018-12-01,Hoarding,2.78
2019-01-01,Hoarding,1.33
2019-02-01,Hoarding,1.44
2019-03-01,Hoarding,1.32
2019-04-01,Hoarding,0.83
2019-05-01,Hoarding,1.29
2019-06-01,Hoarding,1.89
2019-07-01,Hoarding,2.62
2019-08-01,Hoarding,2.08
2019-09-01,Hoarding,0.52
2019-10-01,Hoarding,1.95
2019-11-01,Hoarding,2.79
2019-12-01,Hoarding,2.26
2020-01-01,Hoarding,0.24
2020-02-01,Hoarding,1.22
2020-03-01,Hoarding,1.51
2020-04-01,Hoarding,1.52
2020-05-01,Hoarding,1.5
2020-06-01,Hoarding,1.34
2020-07-01,Hoarding,1.37
2020-08-01,Hoarding,0.92
2020-09-01,Hoarding,1.56
2020-10-01,Hoarding,0.69
2020-11-01,Hoarding,1.42
2020-12-01,Hoarding,1.44
2021-01-01,Hoarding,1.17
2021-02-01,Hoarding,1.03
2021-03-01,Hoarding,2.04
2021-04-01,Hoarding,1.68
2021-05-01,Hoarding,0.0
2015-01-01,Homelessness,2.99
2015-02-01,Homelessness,4.28
2015-03-01,Homelessness,6.48
2015-04-01,Homelessness,4.03
2015-05-01,Homelessness,3.57
2015-06-01,Homelessness,4.97
2015-07-01,Homelessness,3.57
2015-08-01,Homelessness,4.82
2015-09-01,Homelessness,3.76
2015-10-01,Homelessness,6.54
2015-11-01,Homelessness,9.19
2015-12-01,Homelessness,11.05
2016-01-01,Homelessness,4.39
2016-02-01,Homelessness,2.93
2016-03-01,Homelessness,3.39
2016-04-01,Homelessness,4.76
2016-05-01,Homelessness,6.53
2016-06-01,Homelessness,6.17
2016-07-01,Homelessness,6.02
2016-08-01,Homelessness,5.77
2016-09-01,Homelessness,4.62
2016-10-01,Homelessness,7.26
2016-11-01,Homelessness,8.26
2016-12-01,Homelessness,9.83
2017-01-01,Homelessness,6.11
2017-02-01,Homelessness,5.91
2017-03-01,Homelessness,7.26
2017-04-01,Homelessness,5.66
2017-05-01,Homelessness,5.93
2017-06-01,Homelessness,4.41
2017-07-01,Homelessness,4.66
2017-08-01,Homelessness,3.85
2017-09-01,Homelessness,3.62
2017-10-01,Homelessness,8.64
2017-11-01,Homelessness,8.97
2017-12-01,Homelessness,11.44
2018-01-01,Homelessness,6.22
2018-02-01,Homelessness,6.25
2018-03-01,Homelessness,7.57
2018-04-01,Homelessness,3.9
2018-05-01,Homelessness,4.14
2018-06-01,Homelessness,4.2
2018-07-01,Homelessness,4.7
2018-08-01,Homelessness,5.16
2018-09-01,Homelessness,5.53
2018-10-01,Homelessness,4.55
2018-11-01,Homelessness,7.4
2018-12-01,Homelessness,8.33
2019-01-01,Homelessness,7.98
2019-02-01,Homelessness,6.04
2019-03-01,Homelessness,6.86
2019-04-01,Homelessness,5.51
2019-05-01,Homelessness,5.17
2019-06-01,Homelessness,2.96
2019-07-01,Homelessness,5.76
2019-08-01,Homelessness,5.99
2019-09-01,Homelessness,7.01
2019-10-01,Homelessness,6.34
2019-11-01,Homelessness,8.12
2019-12-01,Homelessness,8.04
2020-01-01,Homelessness,6.46
2020-02-01,Homelessness,3.92
2020-03-01,Homelessness,6.88
2020-04-01,Homelessness,5.85
2020-05-01,Homelessness,4.94
2020-06-01,Homelessness,5.6
2020-07-01,Homelessness,5.04
2020-08-01,Homelessness,3.44
2020-09-01,Homelessness,4.25
2020-10-01,Homelessness,5.09
2020-11-01,Homelessness,5.22
2020-12-01,Homelessness,6.95
2021-01-01,Homelessness,2.57
2021-02-01,Homelessness,4.89
2021-03-01,Homelessness,4.75
2021-04-01,Homelessness,3.11
2021-05-01,Homelessness,0.0
2015-01-01,Houston,0.0
2015-02-01,Houston,0.0
2015-03-01,Houston,0.0
2015-04-01,Houston,1.01
2015-05-01,Houston,1.3
2015-06-01,Houston,0.66
2015-07-01,Houston,0.32
2015-08-01,Houston,0.64
2015-09-01,Houston,0.94
2015-10-01,Houston,1.19
2015-11-01,Houston,0.92
2015-12-01,Houston,0.0
2016-01-01,Houston,0.94
2016-02-01,Houston,0.65
2016-03-01,Houston,0.31
2016-04-01,Houston,1.59
2016-05-01,Houston,0.31
2016-06-01,Houston,0.32
2016-07-01,Houston,0.0
2016-08-01,Houston,0.0
2016-09-01,Houston,0.66
2016-10-01,Houston,0.32
2016-11-01,Houston,0.64
2016-12-01,Houston,0.0
2017-01-01,Houston,0.29
2017-02-01,Houston,0.0
2017-03-01,Houston,0.28
2017-04-01,Houston,0.3
2017-05-01,Houston,0.3
2017-06-01,Houston,0.31
2017-07-01,Houston,0.62
2017-08-01,Houston,43.23
2017-09-01,Houston,12.07
2017-10-01,Houston,0.86
2017-11-01,Houston,0.29
2017-12-01,Houston,0.88
2018-01-01,Houston,0.27
2018-02-01,Houston,0.89
2018-03-01,Houston,0.54
2018-04-01,Houston,0.28
2018-05-01,Houston,0.28
2018-06-01,Houston,0.56
2018-07-01,Houston,0.28
2018-08-01,Houston,1.36
2018-09-01,Houston,0.55
2018-10-01,Houston,0.53
2018-11-01,Houston,1.37
2018-12-01,Houston,0.0
2019-01-01,Houston,0.8
2019-02-01,Houston,0.0
2019-03-01,Houston,0.53
2019-04-01,Houston,0.83
2019-05-01,Houston,0.52
2019-06-01,Houston,0.54
2019-07-01,Houston,0.52
2019-08-01,Houston,1.04
2019-09-01,Houston,0.78
2019-10-01,Houston,0.24
2019-11-01,Houston,0.25
2019-12-01,Houston,0.0
2020-01-01,Houston,0.0
2020-02-01,Houston,0.49
2020-03-01,Houston,0.43
2020-04-01,Houston,0.22
2020-05-01,Houston,0.43
2020-06-01,Houston,0.22
2020-07-01,Houston,0.69
2020-08-01,Houston,0.69
2020-09-01,Houston,0.67
2020-10-01,Houston,0.23
2020-11-01,Houston,0.47
2020-12-01,Houston,0.48
2021-01-01,Houston,0.47
2021-02-01,Houston,1.03
2021-03-01,Houston,0.45
2021-04-01,Houston,0.0
2021-05-01,Houston,0.0
2015-01-01,Hurricane Harvey,0.0
2015-02-01,Hurricane Harvey,0.0
2015-03-01,Hurricane Harvey,0.0
2015-04-01,Hurricane Harvey,0.0
2015-05-01,Hurricane Harvey,0.0
2015-06-01,Hurricane Harvey,0.0
2015-07-01,Hurricane Harvey,0.0
2015-08-01,Hurricane Harvey,0.0
2015-09-01,Hurricane Harvey,0.0
2015-10-01,Hurricane Harvey,0.0
2015-11-01,Hurricane Harvey,0.0
2015-12-01,Hurricane Harvey,0.0
2016-01-01,Hurricane Harvey,0.0
2016-02-01,Hurricane Harvey,0.0
2016-03-01,Hurricane Harvey,0.0
2016-04-01,Hurricane Harvey,0.0
2016-05-01,Hurricane Harvey,0.0
2016-06-01,Hurricane Harvey,0.0
2016-07-01,Hurricane Harvey,0.0
2016-08-01,Hurricane Harvey,0.0
2016-09-01,Hurricane Harvey,0.0
2016-10-01,Hurricane Harvey,0.0
2016-11-01,Hurricane Harvey,0.0
2016-12-01,Hurricane Harvey,0.0
2017-01-01,Hurricane Harvey,0.0
2017-02-01,Hurricane Harvey,0.0
2017-03-01,Hurricane Harvey,0.0
2017-04-01,Hurricane Harvey,0.0
2017-05-01,Hurricane Harvey,0.0
2017-06-01,Hurricane Harvey,0.0
2017-07-01,Hurricane Harvey,0.0
2017-08-01,Hurricane Harvey,32.57
2017-09-01,Hurricane Harvey,7.85
2017-10-01,Hurricane Harvey,0.0
2017-11-01,Hurricane Harvey,0.58
2017-12-01,Hurricane Harvey,0.0
2018-01-01,Hurricane Harvey,0.54
2018-02-01,Hurricane Harvey,0.0
2018-03-01,Hurricane Harvey,0.0
2018-04-01,Hurricane Harvey,0.0
2018-05-01,Hurricane Harvey,0.0
2018-06-01,Hurricane Harvey,0.0
2018-07-01,Hurricane Harvey,0.0
2018-08-01,Hurricane Harvey,0.0
2018-09-01,Hurricane Harvey,0.0
2018-10-01,Hurricane Harvey,0.0
2018-11-01,Hurricane Harvey,0.0
2018-12-01,Hurricane Harvey,0.0
2019-01-01,Hurricane Harvey,0.0
2019-02-01,Hurricane Harvey,0.0
2019-03-01,Hurricane Harvey,0.0
2019-04-01,Hurricane Harvey,0.0
2019-05-01,Hurricane Harvey,0.0
2019-06-01,Hurricane Harvey,0.0
2019-07-01,Hurricane Harvey,0.0
2019-08-01,Hurricane Harvey,0.0
2019-09-01,Hurricane Harvey,0.0
2019-10-01,Hurricane Harvey,0.24
2019-11-01,Hurricane Harvey,0.0
2019-12-01,Hurricane Harvey,0.25
2020-01-01,Hurricane Harvey,0.0
2020-02-01,Hurricane Harvey,0.0
2020-03-01,Hurricane Harvey,0.0
2020-04-01,Hurricane Harvey,0.0
2020-05-01,Hurricane Harvey,0.0
2020-06-01,Hurricane Harvey,0.0
2020-07-01,Hurricane Harvey,0.0
2020-08-01,Hurricane Harvey,0.0
2020-09-01,Hurricane Harvey,0.0
2020-10-01,Hurricane Harvey,0.0
2020-11-01,Hurricane Harvey,0.0
2020-12-01,Hurricane Harvey,0.0
2021-01-01,Hurricane Harvey,0.0
2021-02-01,Hurricane Harvey,0.0
2021-03-01,Hurricane Harvey,0.0
2021-04-01,Hurricane Harvey,0.0
2021-05-01,Hurricane Harvey,0.0
2015-01-01,India,2.32
2015-02-01,India,1.43
2015-03-01,India,1.3
2015-04-01,India,3.69
2015-05-01,India,1.62
2015-06-01,India,0.66
2015-07-01,India,0.32
2015-08-01,India,0.96
2015-09-01,India,1.57
2015-10-01,India,1.78
2015-11-01,India,1.53
2015-12-01,India,0.92
2016-01-01,India,1.88
2016-02-01,India,1.3
2016-03-01,India,1.54
2016-04-01,India,0.95
2016-05-01,India,1.87
2016-06-01,India,0.65
2016-07-01,India,2.68
2016-08-01,India,2.04
2016-09-01,India,1.32
2016-10-01,India,0.32
2016-11-01,India,0.64
2016-12-01,India,1.23
2017-01-01,India,2.33
2017-02-01,India,2.49
2017-03-01,India,0.84
2017-04-01,India,1.49
2017-05-01,India,1.78
2017-06-01,India,1.26
2017-07-01,India,0.93
2017-08-01,India,2.07
2017-09-01,India,3.32
2017-10-01,India,1.15
2017-11-01,India,1.74
2017-12-01,India,0.59
2018-01-01,India,1.89
2018-02-01,India,0.59
2018-03-01,India,1.08
2018-04-01,India,1.12
2018-05-01,India,1.38
2018-06-01,India,1.4
2018-07-01,India,1.66
2018-08-01,India,2.72
2018-09-01,India,1.38
2018-10-01,India,1.34
2018-11-01,India,1.92
2018-12-01,India,0.56
2019-01-01,India,1.06
2019-02-01,India,1.73
2019-03-01,India,2.37
2019-04-01,India,1.38
2019-05-01,India,1.29
2019-06-01,India,2.15
2019-07-01,India,1.57
2019-08-01,India,2.08
2019-09-01,India,1.56
2019-10-01,India,0.97
2019-11-01,India,2.79
2019-12-01,India,1.76
2020-01-01,India,1.68
2020-02-01,India,1.47
2020-03-01,India,4.3
2020-04-01,India,1.73
2020-05-01,India,1.93
2020-06-01,India,2.91
2020-07-01,India,2.75
2020-08-01,India,1.15
2020-09-01,India,1.56
2020-10-01,India,1.16
2020-11-01,India,2.14
2020-12-01,India,1.68
2021-01-01,India,2.34
2021-02-01,India,1.8
2021-03-01,India,1.81
2021-04-01,India,10.54
2021-05-01,India,30.98
2015-01-01,Kerala,0.0
2015-02-01,Kerala,0.0
2015-03-01,Kerala,0.0
2015-04-01,Kerala,0.34
2015-05-01,Kerala,0.32
2015-06-01,Kerala,0.0
2015-07-01,Kerala,0.0
2015-08-01,Kerala,0.0
2015-09-01,Kerala,0.0
2015-10-01,Kerala,0.0
2015-11-01,Kerala,0.0
2015-12-01,Kerala,0.0
2016-01-01,Kerala,0.0
2016-02-01,Kerala,0.0
2016-03-01,Kerala,0.0
2016-04-01,Kerala,0.0
2016-05-01,Kerala,0.0
2016-06-01,Kerala,0.0
2016-07-01,Kerala,0.0
2016-08-01,Kerala,0.0
2016-09-01,Kerala,0.33
2016-10-01,Kerala,0.0
2016-11-01,Kerala,0.0
2016-12-01,Kerala,0.31
2017-01-01,Kerala,0.0
2017-02-01,Kerala,0.0
2017-03-01,Kerala,0.0
2017-04-01,Kerala,0.3
2017-05-01,Kerala,0.0
2017-06-01,Kerala,0.0
2017-07-01,Kerala,0.0
2017-08-01,Kerala,0.0
2017-09-01,Kerala,0.0
2017-10-01,Kerala,0.0
2017-11-01,Kerala,0.0
2017-12-01,Kerala,0.0
2018-01-01,Kerala,0.0
2018-02-01,Kerala,0.0
